LAIL81,EVI,NDVI,DVI,SAVI,TVI,bio2
1.541170001,-0.228101,0.170452997,1,0.255674005,0.170450002,18
1.707299948,-0.266368002,0.199431002,1,0.299142003,0.199428007,36
2.067009926,-0.216483995,0.206817001,1,0.310220003,0.206812993,10
3.063060045,-0.224497005,0.267176986,1,0.400757998,0.267172009,6
1.856510043,-0.109379001,0.137239993,1,0.205854997,0.137236997,7
3.18027997,-0.203606993,0.261474997,1,0.392203987,0.26146999,7
2.079550028,-0.148300007,0.169813007,1,0.254714012,0.169808999,8
3.404239893,-0.242563993,0.299834996,1,0.449743003,0.299829006,10
2.239629984,-0.277536988,0.28085199,1,0.421270013,0.280847013,9
2.346400023,-0.256743997,0.252579004,1,0.378861994,0.252573997,7
3.245409966,-0.272363007,0.308122993,1,0.462175012,0.308117002,6
2.54192996,-0.185228005,0.26848501,1,0.402720004,0.268480003,7
3.627239943,-0.262268007,0.323334008,1,0.484991014,0.323327005,7
1.942759991,-0.199313998,0.249695003,1,0.374534994,0.249689996,5
3.404409885,-0.241264001,0.290158987,1,0.435229987,0.290152997,8
3.741940022,-0.251307994,0.353792995,2,0.530677974,0.353785992,9
3.939419985,-0.257663012,0.346938998,2,0.520398021,0.346931994,10
3.877239943,-0.26620701,0.352642,2,0.528953016,0.352634996,13
4.781410217,-0.263857991,0.336571991,2,0.504848003,0.336564988,11
2.124520063,-0.137491003,0.202866003,1,0.304293007,0.202861995,12
5.188399792,-0.349887997,0.423018992,2,0.634517014,0.423011005,12
1.889549971,-0.213345006,0.212699994,1,0.319043994,0.212696001,13
4.562990189,-0.217497006,0.283450007,1,0.425166011,0.283443987,11
4.26899004,-0.236527994,0.284938008,1,0.427397996,0.284931988,9
3.772710085,-0.221314996,0.283286005,1,0.424919993,0.283279985,9
3.59284997,-0.253720999,0.271800011,1,0.407691985,0.271793991,9
2.600330114,-0.236757994,0.250366002,1,0.375542015,0.250360996,9
4.746819973,-0.227781996,0.240204006,1,0.360298991,0.240199,9
4.140210152,-0.249160007,0.298880011,1,0.448311001,0.298873991,8
2.610620022,-0.176875994,0.189750999,1,0.284619987,0.189747006,7
3.210680008,-0.252712011,0.303599,1,0.455388993,0.30359301,10
2.851340055,-0.176018998,0.209295005,1,0.313935995,0.209290996,11
5.047939777,-0.275209993,0.361898005,2,0.542837024,0.361891001,10
2.114099979,-0.171634004,0.217185006,1,0.325769991,0.217179999,10
3.076050043,-0.263749987,0.288102001,1,0.432145,0.288096994,9
2.299040079,-0.224978,0.226189002,1,0.339275986,0.226183996,9
4.590690136,-0.180795997,0.246038005,1,0.369049013,0.246032998,10
3.979379892,-0.197981998,0.226293996,1,0.339433998,0.226289004,8
2.971990108,-0.215577006,0.210994005,1,0.316486001,0.210989997,9
4.147399902,-0.256999999,0.292717993,1,0.43906799,0.292712003,11
3.842380047,-0.270200014,0.299726009,1,0.449580014,0.299719989,8
4.438529968,-0.278845996,0.32326901,1,0.484894007,0.32326299,7
2.922559977,-0.236194,0.205173001,1,0.30775401,0.205169007,8
2.512680054,-0.228493005,0.232316002,1,0.348468006,0.232311994,9
2.013109922,-0.176707998,0.175012007,1,0.262513012,0.175008997,9
3.484119892,-0.215329006,0.275285989,1,0.412921011,0.275281012,9
2.459510088,-0.196002007,0.188461006,1,0.282687008,0.188457996,6
3.081010103,-0.202556998,0.255872995,1,0.383801013,0.255867988,6
2.79531002,-0.226164997,0.237606004,1,0.35640201,0.237600997,6
1.795779943,-0.177126005,0.180393994,1,0.270586014,0.180390999,4
2.490159988,-0.167448997,0.204625994,1,0.306932986,0.204622,7
4.974939823,-0.225621,0.345102012,2,0.517642021,0.345095009,9
4.657060146,-0.210210994,0.336203992,2,0.504294991,0.336196989,8
5.041810036,-0.222303003,0.331863999,1,0.497785002,0.331856996,11
5.162549973,-0.209992006,0.331319004,1,0.496968001,0.331312001,12
4.881380081,-0.290684015,0.360276014,2,0.540404022,0.36026901,16
3.580950022,-0.140573993,0.159500003,1,0.239244998,0.159496993,16
1.984619975,-0.201300994,0.191936001,1,0.287898988,0.191933006,11
2.832550049,-0.208130002,0.179269999,1,0.26890099,0.179267004,9
4.501480103,-0.328132004,0.352694005,2,0.529031992,0.352688015,9
2.267390013,-0.277164012,0.215047002,1,0.322564989,0.215042993,10
1.640269995,-0.236759007,0.174594998,1,0.261887997,0.174592003,10
2.892719984,-0.218906999,0.257708997,1,0.386556,0.25770399,9
3.882950068,-0.213328004,0.321345001,1,0.48200801,0.321339011,9
3.994910002,-0.214217007,0.335476995,2,0.503205001,0.335469991,10
4.297200203,-0.236064002,0.333884001,2,0.500815988,0.333876997,29
2.540169954,-0.241358995,0.270539999,1,0.405800998,0.270534009,57
2.428349972,-0.243823007,0.237198994,1,0.355792999,0.237195,14
2.145430088,-0.175327003,0.192783996,1,0.289169997,0.192780003,6
2.609630108,-0.190137997,0.233902007,1,0.350845993,0.233897001,9
2.53467989,-0.193398997,0.238828003,1,0.358236015,0.238823995,7
1.987800002,-0.140799001,0.16133,1,0.241989002,0.161326006,7
3.733180046,-0.267785996,0.342094004,2,0.513131022,0.342087001,6
1.957360029,-0.255578011,0.337758988,2,0.506627977,0.337752014,7
1.390509963,-0.211999997,0.216763005,1,0.325138003,0.216758996,6
2.356440067,-0.242794007,0.269077003,1,0.403607011,0.269071013,7
2.15218997,-0.220063999,0.217669994,1,0.326498002,0.217666,7
2.066809893,-0.182916,0.211980999,1,0.317965001,0.211976007,5
1.73608005,-0.197236001,0.236621007,1,0.354923993,0.236616001,5
3.362169981,-0.214525998,0.255160987,1,0.382735014,0.25515601,5
4.203219891,-0.253614992,0.335247993,2,0.502861023,0.33524099,8
3.056169987,-0.239258006,0.340366989,2,0.510540009,0.340359986,11
3.886059999,-0.251235992,0.364845008,2,0.54725498,0.364836991,14
4.645430088,-0.223031998,0.297849,1,0.446765006,0.297843009,11
4.834640026,-0.25632301,0.338283002,2,0.507414997,0.338277012,10
4.3052001,-0.274888992,0.328752995,1,0.493120015,0.328747004,11
3.51267004,-0.234635994,0.277271986,1,0.415899992,0.277267009,13
3.092789888,-0.227388993,0.234510005,1,0.351758003,0.234505996,12
2.779190063,-0.214771003,0.213955998,1,0.320928007,0.213952005,10
2.740430117,-0.120039001,0.168403,1,0.252599001,0.168399006,8
2.84032011,-0.226787999,0.248613,1,0.37291199,0.248607993,9
2.721080065,-0.206538007,0.224599004,1,0.336890996,0.224593997,11
2.323630095,-0.216505006,0.244962007,1,0.367435008,0.244957,9
4.289659977,-0.238791004,0.294212013,1,0.441309005,0.294205993,8
3.361720085,-0.172029004,0.200260997,1,0.300384998,0.200257003,8
3.808769941,-0.265926987,0.344880015,2,0.51730901,0.344873011,12
4.57614994,-0.35809499,0.419135004,2,0.628691018,0.419128001,11
4.592790127,-0.234990999,0.308836013,1,0.463243991,0.308829993,10
3.414230108,-0.210657999,0.262001008,1,0.392993003,0.261994988,9
2.315239906,-0.18502,0.220091999,1,0.330132008,0.220088005,9
4.529799938,-0.26116401,0.317746013,1,0.476610005,0.317739993,8
2.524830103,-0.201951995,0.216613993,1,0.324914992,0.21661,8
4.573609829,-0.324184,0.404188991,2,0.606271982,0.404181004,9
4.48032999,-0.267421991,0.322531015,1,0.483787,0.322524995,9
4.7957201,-0.306571007,0.361827999,2,0.542730987,0.361820996,9
3.889909983,-0.211275995,0.207359999,1,0.311035007,0.207357004,7
4.250090122,-0.212622002,0.258706003,1,0.388051003,0.258700997,6
5.281169891,-0.333923995,0.395709008,2,0.593551993,0.395700991,9
3.021480083,-0.215534002,0.245306998,1,0.367953002,0.245302007,9
1.901190042,-0.189864993,0.169350997,1,0.254022986,0.169348001,9
4.177710056,-0.215112001,0.258450001,1,0.387667,0.258444995,8
2.035340071,-0.209696993,0.215783,1,0.323668003,0.215779006,7
2.683690071,-0.224860996,0.222478002,1,0.333710015,0.222472996,6
1.819069982,-0.193406999,0.185305998,1,0.277954012,0.185303003,7
1.087440014,-0.183225006,0.139219999,1,0.208826005,0.139217004,6
2.407069921,-0.191113994,0.218885005,1,0.328321993,0.218880996,6
3.445719957,-0.195521995,0.222672001,1,0.334001988,0.222668007,7
4.542230129,-0.209693998,0.304304987,1,0.456447989,0.304298997,6
5.187449932,-0.219137996,0.331339985,1,0.496998996,0.331333011,7
4.982830048,-0.201116994,0.313407004,1,0.470099986,0.3134,9
4.204949856,-0.229576007,0.326341987,1,0.489502996,0.326335013,9
3.856220007,-0.201822996,0.274439007,1,0.411648989,0.274432987,12
4.959159851,-0.224684,0.296460003,1,0.444680989,0.296454012,11
1.822679996,-0.208920002,0.192383006,1,0.288569987,0.192379996,11
1.860530019,-0.263433993,0.213593006,1,0.320383012,0.213588998,9
2.230119944,-0.272276998,0.174815997,1,0.262219995,0.174813002,8
2.701309919,-0.192285001,0.208378002,1,0.312561989,0.208375007,8
2.863919973,-0.224590003,0.212219,1,0.318324,0.212216005,8
2.476340055,-0.22101,0.209318995,1,0.313971996,0.209315002,9
1.917369962,-0.198966995,0.221506998,1,0.332255006,0.221503004,11
3.413310051,-0.200229004,0.308095992,1,0.462134004,0.308088988,16
3.819639921,-0.198282003,0.317782998,1,0.476664007,0.317775995,24
1.949800014,-0.231187001,0.205280006,1,0.307913989,0.205275998,14
1.767850041,-0.123599,0.140864,1,0.211291999,0.140861005,7
2.134200096,-0.162195995,0.185852006,1,0.27877301,0.185847998,7
1.973479986,-0.210865006,0.244551003,1,0.366818994,0.244545996,9
2.200589895,-0.210565001,0.189182997,1,0.283769995,0.189180002,8
3.779210091,-0.225036994,0.29152,1,0.437270999,0.291514009,6
1.135390043,-0.223437995,0.165895998,1,0.248840004,0.165893003,7
1.421700001,-0.215403005,0.200761005,1,0.301135004,0.200756997,6
1.025239944,-0.223258004,0.219891995,1,0.329831004,0.219888002,6
2.141570091,-0.169841006,0.224626005,1,0.336932003,0.224620998,6
1.215620041,-0.123043001,0.149395004,1,0.224087998,0.149391994,8
2.978369951,-0.226025,0.289178014,1,0.433757991,0.289171994,8
2.450670004,-0.228074998,0.263985991,1,0.395971,0.263980001,5
2.44494009,-0.202041,0.232922003,1,0.349375993,0.232916996,7
3.222029924,-0.220892996,0.31844601,1,0.477658004,0.318439007,11
2.250869989,-0.207548007,0.283057004,1,0.424576998,0.283051014,15
5.025929928,-0.195756003,0.295893997,1,0.44383201,0.295888007,10
5.127039909,-0.263410002,0.343647003,2,0.515460014,0.34364,9
4.063010216,-0.211919993,0.290843993,1,0.436257005,0.290838003,9
3.374949932,-0.289765,0.339677989,2,0.509508014,0.339671999,11
4.535409927,-0.243361995,0.322131991,1,0.483188987,0.322126001,11
3.715889931,-0.222238004,0.273782015,1,0.410665989,0.273777008,10
3.408770084,-0.226089999,0.264816999,1,0.397217989,0.264811993,9
4.657299995,-0.259232998,0.314523995,1,0.471776992,0.314518005,7
2.346270084,-0.208212003,0.234503999,1,0.351749986,0.234500006,9
4.157350063,-0.229486004,0.287768006,1,0.431643009,0.287761986,8
5.107970238,-0.245370001,0.335422009,2,0.503122985,0.335415006,12
3.59175992,-0.249837995,0.289535999,1,0.434296012,0.289530009,12
5.546689987,-0.404204011,0.438176006,2,0.657252014,0.438167989,11
4.450419903,-0.166070998,0.249203995,1,0.373798013,0.249199003,9
3.370850086,-0.172159001,0.212862,1,0.319285989,0.212856993,10
4.265669823,-0.256965011,0.304740012,1,0.457100987,0.304733992,9
3.797290087,-0.226059005,0.270842999,1,0.406257987,0.270837992,8
3.865560055,-0.199809,0.238138005,1,0.357199013,0.238132998,8
4.048409939,-0.224088997,0.253625989,1,0.38043201,0.253621012,8
3.572269917,-0.227530003,0.240909994,1,0.361357987,0.240905002,9
2.537610054,-0.162008002,0.168184996,1,0.252272993,0.168182001,9
4.28839016,-0.246911004,0.261557996,1,0.392329991,0.261552989,7
3.450299978,-0.262939006,0.249698997,1,0.374541998,0.249695003,7
4.224259853,-0.205726996,0.271975994,1,0.407954991,0.271970004,8
5.471859932,-0.36115399,0.39902699,2,0.598529994,0.399019986,9
5.144619942,-0.415558994,0.446902007,2,0.670341015,0.44689399,11
2.41602993,-0.189673007,0.171700999,1,0.257546008,0.171698004,9
1.052049994,-0.160207003,0.118198,1,0.177293003,0.118194997,9
2.273829937,-0.179873005,0.190091997,1,0.285133004,0.190088004,7
3.821239948,-0.212190002,0.297017992,1,0.445517987,0.297012001,7
2.557110071,-0.210090995,0.177504003,1,0.266250014,0.177499995,8
1.734590054,-0.208828002,0.164692,1,0.247033998,0.164690003,5
2.891089916,-0.156899005,0.247308999,1,0.370956004,0.247304007,9
1.962069988,-0.239612997,0.185383007,1,0.278070003,0.185379997,7
3.656389952,-0.194835007,0.230157003,1,0.345227987,0.230151996,5
5.248770237,-0.212913007,0.318706989,1,0.478051007,0.318700999,8
4.36634016,-0.200452998,0.279747009,1,0.419613004,0.279742002,10
5.050559998,-0.216711998,0.326166004,1,0.489237994,0.326159,8
3.59980011,-0.208578005,0.251556009,1,0.377326012,0.251551002,8
4.005300045,-0.170035005,0.251843989,1,0.377757996,0.251837999,9
2.601769924,-0.181780994,0.198896006,1,0.298337996,0.198891997,10
1.73901999,-0.203275993,0.167263001,1,0.250889987,0.167260006,10
2.287410021,-0.212840006,0.197991997,1,0.296983004,0.197989002,8
2.939179897,-0.233331993,0.262905985,1,0.394351989,0.262901008,7
4.073870182,-0.309300989,0.261099994,1,0.391644001,0.261096001,9
2.134710073,-0.202515006,0.192269996,1,0.288401008,0.192267001,9
2.687119961,-0.253255993,0.245768994,1,0.368645996,0.245764002,8
3.528300047,-0.211897001,0.316013008,1,0.474009007,0.316006005,10
3.74642992,-0.231813997,0.338046014,2,0.507058024,0.338039011,14
3.306159973,-0.251114994,0.284704,1,0.427047998,0.284698993,13
1.807770014,-0.190735996,0.225307003,1,0.337953001,0.225301996,8
1.20175004,-0.119886003,0.148433,1,0.222645,0.148430005,7
2.57359004,-0.139094993,0.185388997,1,0.278077006,0.185385004,8
1.683159947,-0.218591005,0.184452996,1,0.276674986,0.184450001,7
1.57494998,-0.138777003,0.127621993,1,0.191429004,0.127618998,10
1.656460047,-0.172341004,0.139064997,1,0.208592996,0.139062002,8
1.309239984,-0.173048005,0.151111007,1,0.226661995,0.151107997,6
2.004820108,-0.203749999,0.225413993,1,0.338115007,0.225409999,7
2.246059895,-0.202324003,0.259059995,1,0.388581991,0.259054989,9
2.275619984,-0.135113999,0.186143994,1,0.279210001,0.186140001,8
2.686480045,-0.226343006,0.255360991,1,0.383035004,0.255356014,8
2.235270023,-0.157879993,0.186850995,1,0.280270994,0.186847001,7
1.387030005,-0.223442003,0.197573006,1,0.296355009,0.197569996,7
3.629800081,-0.235786006,0.33130601,1,0.496948004,0.331299007,9
2.369980097,-0.219675004,0.283883005,1,0.425816,0.283876985,14
2.689340115,-0.282590985,0.315205008,1,0.47279799,0.315198988,12
4.809229851,-0.236312002,0.31418699,1,0.471271992,0.314181,10
5.013470173,-0.211616993,0.304571003,1,0.456847012,0.304565012,9
4.833960056,-0.295664996,0.365572006,2,0.548346996,0.365565002,9
4.967669964,-0.353233993,0.392264992,2,0.588387012,0.392257988,11
4.301949978,-0.209341004,0.251729012,1,0.377586991,0.251724005,11
2.569269896,-0.187377006,0.183733001,1,0.275595009,0.183730006,10
2.919929981,-0.221986994,0.203045994,1,0.304563999,0.203042001,9
3.690269947,-0.218456,0.263763011,1,0.395635992,0.26375699,7
1.979110003,-0.196822003,0.220018998,1,0.330022007,0.220015004,9
3.13499999,-0.201303005,0.222671002,1,0.333999991,0.222666994,8
5.021669865,-0.241127998,0.315728009,1,0.473582,0.315721005,12
3.918529987,-0.253926992,0.346787989,2,0.520172,0.346780986,12
4.995460033,-0.27364701,0.359937012,2,0.539896011,0.359930009,11
3.728250027,-0.206122994,0.262793988,1,0.39418301,0.262789011,9
4.943669796,-0.263173997,0.327731997,1,0.49158901,0.327726007,10
3.039109945,-0.198078007,0.228747994,1,0.343115002,0.228743002,9
4.096340179,-0.231776997,0.259164006,1,0.388738006,0.259158999,8
2.955290079,-0.220217004,0.218842,1,0.328256994,0.218838006,8
3.442430019,-0.213119999,0.241205007,1,0.361799985,0.2412,8
3.770139933,-0.231546998,0.30230999,1,0.453456014,0.302304,9
2.273610115,-0.121229999,0.129969999,1,0.194950998,0.129967004,9
3.420660019,-0.226166993,0.272498012,1,0.408740014,0.272493005,7
3.302649975,-0.219196007,0.239608005,1,0.359405011,0.239602998,7
4.094049931,-0.351886988,0.43879801,2,0.658185005,0.438789994,8
4.808539867,-0.267632008,0.32238701,1,0.483570993,0.32238099,9
3.133810043,-0.213246003,0.239469007,1,0.359196007,0.239464,11
3.636179924,-0.227759004,0.266983986,1,0.400467992,0.266979009,9
3.739370108,-0.183459997,0.198209003,1,0.297307014,0.198204994,9
3.264509916,-0.209151,0.222920999,1,0.334374994,0.222917005,7
3.269380093,-0.169078007,0.214751005,1,0.322120011,0.214745998,7
2.601540089,-0.202988997,0.188590005,1,0.282880008,0.188586995,8
2.912800074,-0.226484999,0.204515994,1,0.306769013,0.204512,5
5.215760231,-0.213431999,0.322999001,1,0.48448801,0.322991997,9
2.961669922,-0.181330994,0.211796001,1,0.317687005,0.211790994,7
2.654489994,-0.228161007,0.250303,1,0.375447005,0.250297993,5
2.94295001,-0.165048003,0.181519002,1,0.272273004,0.181516007,8
3.713449955,-0.226824999,0.305177987,1,0.457758009,0.305171996,10
4.121439934,-0.229375005,0.276389986,1,0.414575994,0.276383996,8
3.723740101,-0.224886,0.236543,1,0.354808003,0.236539006,8
4.070040226,-0.189365998,0.266838998,1,0.400251001,0.266833991,9
5.552800179,-0.390388012,0.443084002,2,0.664614022,0.443076015,10
1.93817997,-0.166355997,0.160517007,1,0.240770996,0.160513997,10
1.814520001,-0.256339997,0.166895002,1,0.250339001,0.166893005,8
3.240679979,-0.215810999,0.284103006,1,0.426146001,0.284096986,7
1.996309996,-0.272893995,0.231740996,1,0.347606003,0.231737003,9
4.137720108,-0.242005005,0.304212987,1,0.456310004,0.304206997,9
2.948940039,-0.224062994,0.266588002,1,0.399874985,0.266582996,8
2.852790117,-0.215562001,0.277732015,1,0.416590005,0.277727008,10
3.627769947,-0.239588007,0.324777007,1,0.487156004,0.324770987,14
4.123579979,-0.253623992,0.27620101,1,0.414294004,0.276196003,13
2.039520025,-0.173699006,0.171748996,1,0.257618994,0.171746001,8
1.38124001,-0.092660598,0.128626004,1,0.192935005,0.128622994,7
3.634239912,-0.266110003,0.312527001,1,0.468780994,0.312521011,8
2.022049904,-0.163359001,0.136668995,1,0.204999,0.136666,7
2.140300035,-0.198161006,0.247514993,1,0.371266007,0.247510001,10
2.27560997,-0.225823998,0.222730994,1,0.334089994,0.222727001,8
1.940950036,-0.201397002,0.196085006,1,0.294120997,0.196080998,6
1.183859944,-0.124954,0.146528006,1,0.219788,0.146524996,7
2.556169987,-0.192728996,0.249005005,1,0.37349999,0.248999998,9
2.04708004,-0.178498,0.227428004,1,0.341134012,0.227422997,8
3.034719944,-0.197446004,0.246428996,1,0.369634986,0.246424004,8
2.076390028,-0.248913005,0.20499,1,0.307480007,0.204987004,7
1.756700039,-0.189428002,0.210887998,1,0.316325992,0.210884005,7
3.384949923,-0.26700899,0.316107005,1,0.474151999,0.316101015,9
2.425070047,-0.206220999,0.272318006,1,0.408468992,0.272311985,14
2.534379959,-0.220309004,0.288129002,1,0.432184011,0.288123012,12
5.500090122,-0.418859005,0.467263997,2,0.700883985,0.46725601,12
5.068039894,-0.245360002,0.331995994,1,0.497983992,0.33198899,8
5.720749855,-0.284372002,0.367722988,2,0.551573992,0.367716014,11
5.386869907,-0.301845014,0.368126005,2,0.552178979,0.368119001,8
5.245999813,-0.315521985,0.386464,2,0.579684973,0.386456996,10
3.464129925,-0.129688993,0.171664998,1,0.257492989,0.171662003,8
4.080989838,-0.205009997,0.243309006,1,0.364955992,0.243303999,11
3.827980042,-0.198801994,0.250874013,1,0.376302987,0.250869006,10
3.850440025,-0.254536986,0.299845994,1,0.44975999,0.299840003,10
1.436280012,-0.227651998,0.210984007,1,0.31647101,0.210979998,9
4.373429775,-0.337931991,0.385960013,2,0.578929007,0.385953009,11
3.979029894,-0.302911997,0.329726011,1,0.494580001,0.32971999,26
5.416880131,-0.349548995,0.409173995,2,0.613749027,0.409166008,13
3.323920012,-0.215898007,0.250941992,1,0.376406014,0.250937998,10
5.107359886,-0.266615987,0.33583501,2,0.50374198,0.335828006,11
3.712419987,-0.240627006,0.280407012,1,0.420601994,0.280402005,11
3.624500036,-0.197732002,0.217311993,1,0.325960994,0.217307001,11
2.0536201,-0.218870997,0.200617,1,0.30092001,0.200613007,10
4.84487009,-0.241172999,0.299394995,1,0.449084014,0.299389005,8
4.454959869,-0.218106002,0.257665008,1,0.386489987,0.257660002,8
3.68772006,-0.146987006,0.200939,1,0.301400989,0.200933993,10
3.866699934,-0.214542001,0.243705004,1,0.365550995,0.243700996,10
2.808589935,-0.168993995,0.200785995,1,0.301173002,0.200782001,6
5.393809795,-0.252234995,0.336632013,2,0.50493902,0.336625993,7
4.310659885,-0.103382997,0.186069995,1,0.279098988,0.186066002,12
3.383019924,-0.194941998,0.246753007,1,0.370121986,0.246748,6
5.130620003,-0.325098991,0.40960601,2,0.614396989,0.409597993,11
4.518400192,-0.272715986,0.296092987,1,0.444130987,0.296086997,11
3.502379894,-0.198918998,0.234628007,1,0.351934999,0.234623,9
3.202780008,-0.234384,0.206226006,1,0.309332997,0.206221998,7
3.76335001,-0.251468986,0.304847002,1,0.457262009,0.304841995,9
2.761440039,-0.192773998,0.178909004,1,0.268357992,0.178904995,9
2.28847003,-0.212419003,0.210438997,1,0.315652996,0.210436001,8
4.921460152,-0.198318005,0.296990991,1,0.445477992,0.296985,10
1.900539994,-0.185760006,0.183439001,1,0.275153011,0.183434993,7
3.423599958,-0.226008996,0.258011013,1,0.387008995,0.258006006,6
3.870330095,-0.205917001,0.248923004,1,0.373376995,0.248917997,8
3.429769993,-0.226923004,0.236515,1,0.354766011,0.236511007,10
2.220609903,-0.202306002,0.139840007,1,0.209757,0.139837995,10
3.859920025,-0.216235995,0.257892996,1,0.386830986,0.257887989,8
3.644530058,-0.292955011,0.32178399,1,0.482668012,0.321777999,8
4.417880058,-0.168202996,0.26444,1,0.396651,0.26443401,6
3.199130058,-0.164941996,0.205691993,1,0.308532,0.205688,8
2.208080053,-0.185054004,0.211300001,1,0.316944003,0.211296007,8
2.615499973,-0.212304994,0.203578994,1,0.305361986,0.203575,8
2.548219919,-0.217700005,0.209086999,1,0.313625008,0.209084004,9
1.661249995,-0.207333997,0.201534003,1,0.302294999,0.201529995,8
1.775840044,-0.202829003,0.166712001,1,0.250063002,0.166709006,6
2.446810007,-0.222343996,0.255400002,1,0.383092999,0.255394995,8
3.459089994,-0.246366993,0.310860991,1,0.466282994,0.310855001,9
3.200099945,-0.276134014,0.309551001,1,0.464318007,0.30954501,11
2.124530077,-0.218824998,0.180847004,1,0.271266013,0.180843994,10
2.550359964,-0.153650999,0.171283007,1,0.25692001,0.171279997,9
2.588720083,-0.166103005,0.218385994,1,0.327571988,0.218382001,6
2.904380083,-0.261795998,0.290975988,1,0.436455995,0.290971011,9
2.99868989,-0.202545002,0.243012995,1,0.364511997,0.243008003,12
2.834290028,-0.243147999,0.291830003,1,0.437736005,0.291824013,5
1.732319951,-0.181002006,0.200048998,1,0.300067008,0.200045004,7
2.198889971,-0.214324996,0.233784005,1,0.35067001,0.233779997,9
2.877929926,-0.262423009,0.335496008,2,0.503234029,0.335489005,12
2.851560116,-0.190994993,0.240655005,1,0.360976011,0.240649998,8
1.753450036,-0.097339399,0.125374004,1,0.188057005,0.125370994,7
3.836489916,-0.286767006,0.336308986,2,0.504454017,0.336302996,8
1.34642005,-0.203958005,0.176259995,1,0.264385015,0.176256999,9
3.712660074,-0.240673006,0.279359996,1,0.419032007,0.27935499,8
3.435630083,-0.238673002,0.312112004,1,0.468158007,0.312105,13
2.103140116,-0.220164001,0.27562201,1,0.413423985,0.27561599,12
4.981460094,-0.342247009,0.404430985,2,0.606634974,0.404422998,10
2.680449963,-0.136531994,0.211164996,1,0.31674099,0.211160004,11
4.50345993,-0.257957011,0.343394011,2,0.515079975,0.343387008,12
4.372610092,-0.182861999,0.269780993,1,0.40466401,0.269775987,10
4.280779839,-0.225709006,0.307752013,1,0.461620003,0.307745993,11
2.923199892,-0.234513998,0.249766007,1,0.374642015,0.249761,8
2.845760107,-0.235478997,0.273986995,1,0.410973012,0.273981988,9
3.357709885,-0.245593995,0.245996997,1,0.368988991,0.245993003,8
2.824369907,-0.180544004,0.205203995,1,0.307799995,0.205200002,8
4.41437006,-0.313069999,0.370848,2,0.556261003,0.370840997,9
4.011290073,-0.315236986,0.371903986,2,0.557844996,0.371897012,12
3.668400049,-0.326916993,0.350263,2,0.525385022,0.350257009,21
3.335340023,-0.130376995,0.157860994,1,0.236785993,0.157857999,10
4.298630238,-0.281590998,0.311076999,1,0.466605991,0.311071008,11
3.132339954,-0.251702994,0.239407003,1,0.359104007,0.239402995,11
3.66072011,-0.221422002,0.288150996,1,0.432217002,0.288145006,10
4.59318018,-0.218537003,0.282516986,1,0.423767,0.282510996,11
3.980170012,-0.208382994,0.267022014,1,0.400525004,0.267017007,10
4.477700233,-0.245470002,0.316565007,1,0.474839002,0.316558987,8
3.778100014,-0.170092002,0.195052996,1,0.292573988,0.195049003,7
4.516789913,-0.238868997,0.276226997,1,0.414332986,0.276221991,10
4.035039902,-0.253506988,0.282972008,1,0.424448997,0.282965988,9
4.262660027,-0.185846999,0.232253,1,0.348372012,0.232247993,9
4.833670139,-0.230590001,0.34611401,2,0.519159973,0.346107006,10
3.875950098,-0.098118298,0.148570001,1,0.222850993,0.148567006,10
4.267119884,-0.202797994,0.230110005,1,0.345158011,0.230104998,8
2.861469984,-0.268431008,0.233490005,1,0.350228995,0.233485997,9
2.25861001,-0.169697002,0.178545997,1,0.26781401,0.178542003,8
4.711619854,-0.276264995,0.331447989,1,0.497162014,0.331440985,8
3.619230032,-0.257602006,0.281500995,1,0.422242999,0.281495988,8
2.863780022,-0.213695005,0.233986005,1,0.350971997,0.233981997,7
3.298280001,-0.236269996,0.240652993,1,0.360971987,0.240648001,9
2.959510088,-0.231197998,0.244239002,1,0.366351992,0.244234994,11
2.354650021,-0.162257999,0.228997007,1,0.343488991,0.228992999,9
3.440969944,-0.196044996,0.226933002,1,0.340391994,0.226927996,6
4.108109951,-0.215697005,0.308261991,1,0.462383002,0.308254987,8
1.383620024,-0.189247996,0.138510004,1,0.207762003,0.138508007,9
3.517390013,-0.186552003,0.181018993,1,0.271522999,0.181015998,10
2.272469997,-0.200728998,0.192607,1,0.288904995,0.192603007,10
2.503659964,-0.210252002,0.200369999,1,0.300550014,0.200366005,10
3.200279951,-0.287012011,0.313416004,1,0.470115006,0.313410014,7
3.983629942,-0.176973,0.263615996,1,0.395415992,0.263610989,6
3.025170088,-0.199940994,0.201454997,1,0.302177012,0.201452002,7
2.30907011,-0.245987996,0.202203006,1,0.30329901,0.202198997,9
2.191529989,-0.170287997,0.167142004,1,0.250708014,0.167138994,8
4.472229958,-0.220529005,0.345050991,2,0.517565012,0.345043004,12
3.003779888,-0.251085013,0.27216801,1,0.408244997,0.272163004,17
2.942470074,-0.241964996,0.268817008,1,0.403218001,0.268812001,8
3.370239973,-0.237584993,0.266824007,1,0.400229007,0.266819,8
3.306260109,-0.241824999,0.283151001,1,0.424719006,0.283145994,8
3.324340105,-0.235014006,0.287820011,1,0.431721002,0.287813991,9
3.650850058,-0.255704999,0.295623004,1,0.443426013,0.295617998,10
3.767849922,-0.211128995,0.347068995,2,0.520591974,0.347061992,10
2.585299969,-0.172086999,0.203688994,1,0.305527002,0.203685001,7
